@timestamp,@billedDuration,@duration,@initDuration,@memorySize
2026-05-30 17:43:32.250,3,2.24,,512000000
2026-05-30 17:43:32.240,3,2.06,,512000000
2026-05-30 17:43:32.214,2,1.69,,512000000
2026-05-30 17:43:32.172,2,1.79,,512000000
2026-05-30 17:43:32.158,2,1.83,,512000000
2026-05-30 17:43:32.081,2,1.78,,512000000
2026-05-30 17:43:32.015,2,1.69,,512000000
2026-05-30 17:43:32.000,2,1.89,,512000000
2026-05-30 17:43:31.979,3,2.25,,512000000
2026-05-30 17:43:31.973,3,2.06,,512000000
2026-05-30 17:43:31.889,2,1.81,,512000000
2026-05-30 17:43:31.829,2,2,,512000000
2026-05-30 17:43:31.796,2,1.77,,512000000
2026-05-30 17:43:31.757,2,1.78,,512000000
2026-05-30 17:43:31.751,3,2.02,,512000000
2026-05-30 17:43:31.741,2,1.76,,512000000
2026-05-30 17:43:31.722,2,1.72,,512000000
2026-05-30 17:43:31.721,3,2.69,,512000000
2026-05-30 17:43:31.662,2,1.86,,512000000
2026-05-30 17:43:31.634,2,1.86,,512000000
2026-05-30 17:43:31.600,2,1.67,,512000000
2026-05-30 17:43:31.497,2,1.67,,512000000
2026-05-30 17:43:31.475,3,2.27,,512000000
2026-05-30 17:43:31.474,2,1.75,,512000000
2026-05-30 17:43:31.452,2,1.72,,512000000
2026-05-30 17:43:31.385,3,2.05,,512000000
2026-05-30 17:43:31.340,2,1.97,,512000000
2026-05-30 17:43:31.247,3,2.2,,512000000
2026-05-30 17:43:31.157,2,1.76,,512000000
2026-05-30 17:43:31.126,2,1.9,,512000000
2026-05-30 17:43:31.062,2,1.99,,512000000
2026-05-30 17:43:31.043,2,1.71,,512000000
2026-05-30 17:43:30.976,2,1.73,,512000000
2026-05-30 17:43:30.974,2,1.73,,512000000
2026-05-30 17:43:30.972,3,2.02,,512000000
2026-05-30 17:43:30.932,3,2.31,,512000000
2026-05-30 17:43:30.932,2,1.95,,512000000
2026-05-30 17:43:30.931,3,2.25,,512000000
2026-05-30 17:43:30.929,2,1.79,,512000000
2026-05-30 17:43:30.893,3,2.01,,512000000
2026-05-30 17:43:30.795,2,1.77,,512000000
2026-05-30 17:43:30.785,2,1.99,,512000000
2026-05-30 17:43:30.782,3,2.88,,512000000
2026-05-30 17:43:30.773,2,1.88,,512000000
2026-05-30 17:43:30.754,3,2.11,,512000000
2026-05-30 17:43:30.722,2,1.78,,512000000
2026-05-30 17:43:30.661,3,2.4,,512000000
2026-05-30 17:43:30.639,2,1.7,,512000000
2026-05-30 17:43:30.621,5,4.53,,512000000
2026-05-30 17:43:30.605,2,1.95,,512000000
2026-05-30 17:43:30.561,13,12.23,,512000000
